DATA;HORA;PRECIPITACAO_TOTAL;PRESSAO_ATMOSFERICA_NA_ESTACAO;IRRADICAO_GLOBAL;TEMPERATURA_AR;TEMPERATURA_MAX;TEMPERATURA_MIN;DIRECAO_VENTO;RAJADA_MAX_VENTO;VELOCIDADE_VENTO
2006-04-13;13;0.0;911.3;2000.0;21.1;21.1;18.0;92;3.5;1.4
2006-04-13;14;0.0;911.2;2449.0;22.9;22.9;21.1;27;4.4;1.0
2006-04-13;15;0.0;910.5;2732.0;23.0;23.9;22.4;315;5.1;2.1
2006-04-13;16;0.0;909.8;3097.0;23.8;25.2;23.0;142;5.7;2.0
2006-04-13;17;0.0;909.2;2698.0;25.0;25.3;23.7;322;6.4;3.0
2006-04-13;18;0.0;908.7;2342.0;26.0;26.3;25.0;251;6.4;1.4
2006-04-13;19;0.0;908.5;1718.0;25.4;26.0;25.2;346;4.1;1.6
2006-04-13;20;0.0;908.5;989.0;25.1;25.5;24.9;252;4.0;1.3
2006-04-13;21;0.0;909.0;245.0;21.2;25.1;21.2;100;7.7;3.4
2006-04-14;10;0.0;910.3;17.0;16.0;16.1;16.0;340;2.4;1.2
2006-04-14;11;0.0;911.1;201.0;16.2;16.2;15.8;327;4.3;2.0
2006-04-14;12;0.0;911.3;823.0;17.8;17.8;16.1;335;4.3;1.8
2006-04-14;13;0.0;911.3;1766.0;19.7;19.7;17.3;349;4.3;1.9
2006-04-14;14;0.0;910.6;2508.0;22.4;22.4;19.7;60;4.2;1.9
2006-04-14;15;0.0;910.2;2586.0;23.2;23.4;21.8;335;6.6;3.2
2006-04-14;16;0.0;909.3;2975.0;24.0;24.4;23.1;279;6.1;2.9
2006-04-14;17;0.0;908.6;2830.0;24.8;25.1;24.0;269;6.2;2.5
2006-04-14;18;0.0;908.2;2378.0;24.7;25.6;24.7;326;5.8;2.9
2006-04-14;19;0.0;908.1;993.0;24.8;25.0;24.2;279;5.4;3.0
2006-04-14;20;0.0;907.9;995.0;25.0;25.9;24.7;232;5.2;1.9
2006-04-14;21;0.0;908.0;207.0;23.0;25.0;23.0;209;4.4;0.9
2006-04-15;10;0.0;911.5;10.0;16.7;16.9;16.7;269;2.4;0.0
2006-04-15;11;0.0;911.7;85.0;17.0;17.1;16.7;24;3.8;1.5
2006-04-15;12;0.0;912.3;240.0;17.1;17.2;17.0;355;3.2;1.0
2006-04-15;13;0.0;912.2;575.0;18.6;18.6;17.2;5;2.9;1.0
2006-04-15;14;0.0;912.2;481.0;19.1;19.2;18.6;18;4.3;1.6
2006-04-15;15;0.0;911.6;589.0;20.3;20.3;19.1;5;3.6;1.4
2006-04-15;16;0.2;910.5;755.0;20.7;20.8;20.2;34;4.1;1.5
2006-04-15;17;0.0;910.4;949.0;21.7;21.7;20.7;48;3.5;1.1
2006-04-15;18;0.0;910.3;1209.0;22.4;22.4;21.4;50;2.7;1.5
2006-04-15;19;0.0;910.9;1059.0;22.7;23.8;22.3;288;3.3;1.7
2006-04-15;20;0.0;910.8;329.0;21.8;22.8;21.7;263;4.6;0.9
2006-04-15;21;0.0;911.5;38.0;21.1;21.8;21.1;228;2.0;1.2
2006-04-18;10;0.0;916.6;23.0;8.7;8.8;7.8;119;2.4;1.3
2006-04-18;11;0.2;916.7;486.0;11.5;11.5;8.6;120;4.4;2.5
2006-04-18;12;0.0;917.1;1198.0;13.3;13.4;11.4;120;5.7;3.2
2006-04-18;13;0.0;917.0;1802.0;15.4;15.9;13.3;90;6.0;3.3
2006-04-18;14;0.0;916.8;1925.0;17.3;17.3;15.3;89;5.9;3.4
2006-04-18;15;0.0;916.5;1177.0;16.0;17.3;16.0;110;6.8;3.1
2006-04-18;16;0.0;915.9;1718.0;17.0;17.4;15.9;101;6.8;3.2
2006-04-18;17;0.0;915.2;2613.0;18.0;19.0;16.8;112;7.5;3.2
2006-04-18;18;0.0;914.9;2040.0;17.1;18.4;17.0;111;6.7;4.3
2006-04-18;19;0.0;914.8;1676.0;17.4;17.5;16.7;94;9.4;3.6
2006-04-18;20;0.0;914.8;951.0;16.0;17.6;16.0;110;7.1;3.5
2006-04-18;21;0.0;914.9;211.0;14.5;16.3;14.5;99;6.4;2.7
2006-04-19;10;0.0;916.7;8.0;12.9;12.9;12.7;111;4.8;1.9
2006-04-19;11;0.4;917.1;267.0;13.7;13.7;12.8;94;4.0;1.9
2006-04-19;12;0.0;917.5;794.0;15.1;15.2;13.6;103;5.2;2.9
2006-04-19;13;0.0;917.9;1498.0;16.7;16.7;15.0;106;8.0;3.7
2006-04-19;14;0.0;918.0;1310.0;16.6;17.0;16.1;75;8.0;4.2
2006-04-19;15;0.0;917.5;1746.0;17.3;18.1;16.6;75;8.5;4.9
2006-04-19;16;0.0;916.6;1648.0;18.6;18.6;17.2;97;8.5;3.5
2006-04-19;17;0.0;916.2;1942.0;18.6;19.9;18.5;80;7.5;3.8
2006-04-19;18;0.0;915.7;1867.0;19.3;19.9;18.1;94;7.6;3.5
2006-04-19;19;0.0;915.7;1334.0;18.4;19.6;18.2;98;7.6;3.6
2006-04-19;20;0.0;916.0;806.0;17.1;18.6;17.1;99;7.6;3.9
2006-04-19;21;0.2;916.1;166.0;15.3;17.2;15.3;91;7.6;2.6
2006-04-20;10;0.2;916.2;19.0;12.6;12.6;12.1;61;2.1;0.8
2006-04-20;11;0.0;916.7;414.0;14.3;14.4;12.5;54;3.2;1.8
2006-04-20;12;0.0;917.3;947.0;14.9;15.2;14.1;42;4.1;2.2
2006-04-20;13;0.0;917.5;1493.0;17.2;17.4;14.9;46;5.7;2.6
2006-04-20;14;0.0;916.7;1897.0;18.9;18.9;16.8;61;7.6;3.2
2006-04-20;15;0.0;916.2;2085.0;19.7;19.7;18.3;71;7.1;3.9
2006-04-20;16;0.0;915.6;2692.0;21.0;21.2;19.5;52;7.7;3.2
2006-04-20;17;0.0;914.7;2768.0;21.0;22.0;20.6;86;7.0;3.1
2006-04-20;18;0.0;914.0;1925.0;21.3;21.7;20.3;60;6.5;3.1
2006-04-20;19;0.0;913.9;1811.0;20.9;21.9;20.9;84;6.9;3.2
2006-04-20;20;0.0;913.9;803.0;19.0;20.9;19.0;97;6.8;3.0
2006-04-20;21;0.0;914.1;110.0;16.9;19.0;16.9;74;5.8;3.2
2006-04-21;10;0.0;912.2;24.0;12.1;12.3;11.7;61;2.3;1.1
2006-04-21;11;0.0;912.0;380.0;14.1;14.1;12.1;335;4.3;2.5
2006-04-21;12;0.0;912.3;1218.0;17.0;17.0;14.1;288;4.9;1.9
2006-04-21;13;0.0;912.0;1878.0;20.0;20.0;17.0;305;7.0;4.4
2006-04-21;14;0.0;911.7;2387.0;21.7;22.0;20.0;284;10.4;5.1
2006-04-21;15;0.0;910.9;2485.0;22.6;22.6;21.6;295;10.8;5.6
2006-04-21;16;0.0;910.6;1657.0;22.9;23.4;22.2;278;9.9;4.9
2006-04-21;17;0.0;909.5;488.0;21.9;22.9;21.7;273;9.6;3.7
2006-04-21;18;0.0;908.8;708.0;22.0;22.1;21.9;291;8.3;4.4
2006-04-21;19;0.0;907.9;535.0;22.5;22.5;21.9;294;11.2;5.6
2006-04-21;20;0.0;908.4;523.0;22.6;23.1;22.5;302;11.2;3.8
2006-04-21;21;0.0;908.9;82.0;22.1;22.6;22.0;287;8.3;4.8
2006-04-22;10;0.0;911.0;12.0;14.3;14.7;14.2;230;4.1;2.1
2006-04-22;11;0.0;911.3;336.0;15.0;15.0;14.3;297;3.7;2.1
2006-04-22;12;0.0;911.9;1258.0;17.2;17.2;15.0;252;4.3;2.1
2006-04-22;13;0.0;911.9;1913.0;18.9;19.1;17.0;264;4.3;2.1
2006-04-22;14;0.0;911.7;2421.0;20.2;20.4;18.8;251;6.0;3.2
2006-04-22;15;0.0;911.1;2747.0;21.5;21.7;20.1;232;6.7;3.3
2006-04-22;16;0.0;910.3;2861.0;22.7;22.9;21.5;247;7.6;4.2
2006-04-22;17;0.0;909.8;2711.0;23.4;23.6;22.7;251;9.4;4.2
2006-04-22;18;0.0;909.7;2246.0;23.1;23.7;22.7;236;8.2;4.2
2006-04-22;19;0.0;909.7;1648.0;22.9;23.1;22.7;245;8.0;3.9
2006-04-22;20;0.0;909.9;915.0;21.7;23.0;21.6;231;7.4;3.0
2006-04-22;21;0.0;910.1;204.0;19.9;21.7;19.9;254;6.0;1.9
2006-04-23;10;0.0;911.9;18.0;10.7;10.7;9.9;87;2.0;1.4
2006-04-23;11;0.0;912.6;322.0;13.6;13.6;10.7;179;1.6;0.0
2006-04-23;12;0.0;913.1;1245.0;17.7;17.7;13.6;244;2.2;0.9
2006-04-23;13;0.0;913.2;1915.0;21.4;21.4;17.6;258;4.7;2.7
2006-04-23;14;0.0;913.2;2433.0;22.4;22.6;21.4;247;6.7;3.6
2006-04-23;15;0.0;912.6;2753.0;23.7;24.0;22.4;267;7.0;4.3
2006-04-23;16;0.0;911.6;2845.0;25.6;25.8;23.6;260;7.7;4.2
2006-04-23;17;0.0;911.0;2672.0;25.7;26.1;25.2;241;8.4;4.0
2006-04-23;18;0.0;910.9;2222.0;26.2;26.4;25.2;240;9.7;3.5
2006-04-23;19;0.0;911.1;1619.0;25.5;26.3;25.3;233;8.4;4.5
2006-04-23;20;0.0;911.3;898.0;24.6;25.6;24.6;234;8.4;4.2
2006-04-23;21;0.0;911.6;193.0;22.4;24.7;22.4;259;7.5;1.6
2006-04-24;10;0.0;914.3;17.0;13.5;13.5;12.3;54;2.6;1.2
2006-04-24;11;0.0;915.1;232.0;14.4;14.4;13.5;39;3.2;1.3
2006-04-24;12;0.0;915.6;710.0;16.0;16.2;14.3;51;4.1;2.0
2006-04-24;13;0.0;915.8;1795.0;19.4;19.7;16.0;35;3.8;1.2
2006-04-24;14;0.0;915.3;2346.0;21.4;21.7;19.3;19;4.4;2.1
2006-04-24;15;0.0;914.7;2663.0;23.0;23.1;21.0;32;4.4;1.3
2006-04-24;16;0.0;913.9;2719.0;25.0;25.0;23.0;348;4.4;2.1
2006-04-24;17;0.0;912.9;2540.0;26.0;26.0;24.5;296;6.3;2.3
2006-04-24;18;0.0;912.6;2174.0;26.2;26.6;25.8;328;7.3;2.4
2006-04-24;19;0.0;912.5;1531.0;25.9;26.5;25.6;316;5.4;2.6
2006-04-24;20;0.0;912.5;857.0;25.0;26.0;25.0;270;4.9;0.7
2006-04-24;21;0.0;912.7;162.0;20.6;25.0;20.6;120;5.7;2.8
2006-04-25;10;0.0;914.9;9.0;16.4;16.6;16.4;36;4.4;2.7
2006-04-25;11;0.0;915.3;153.0;16.3;16.6;16.2;350;4.6;1.8
2006-04-25;12;0.0;915.8;289.0;16.4;16.4;16.2;348;3.9;1.4
2006-04-25;13;0.0;915.6;938.0;19.1;19.1;16.4;360;4.6;2.2
2006-04-25;14;0.0;915.0;2353.0;21.7;21.9;19.1;4;5.8;2.5
2006-04-25;15;0.0;914.3;2644.0;23.6;23.6;21.6;292;5.8;1.7
2006-04-25;16;0.0;913.1;2718.0;24.5;24.5;23.0;289;6.3;3.1
2006-04-25;17;0.0;911.9;2565.0;25.5;25.8;24.5;319;8.5;3.6
2006-04-25;18;0.0;912.0;2139.0;26.0;26.1;25.5;315;8.1;3.2
2006-04-25;19;0.0;912.2;1522.0;25.3;26.2;25.2;301;7.5;4.0
2006-04-25;20;0.0;912.2;736.0;24.9;25.4;24.9;270;6.9;1.9
2006-04-25;21;0.0;912.7;146.0;22.4;24.9;22.4;257;3.7;0.6
2006-04-26;10;0.0;912.8;9.0;14.7;14.7;14.4;233;2.2;1.2
2006-04-26;11;0.0;913.3;281.0;18.8;18.8;14.7;279;2.8;1.5
2006-04-26;12;0.0;913.9;1169.0;21.0;21.0;18.8;259;6.6;3.5
2006-04-26;13;0.0;914.0;1861.0;21.7;21.7;20.9;231;8.4;4.1
2006-04-26;14;0.0;913.5;2360.0;22.3;22.5;21.5;239;8.8;4.2
2006-04-26;15;0.0;912.9;2692.0;23.2;23.7;22.3;243;7.5;4.1
2006-04-26;16;0.0;911.9;2775.0;24.6;24.7;23.2;218;7.7;3.4
2006-04-26;17;0.0;911.1;2578.0;25.3;25.8;24.2;229;7.3;3.8
2006-04-26;18;0.0;911.0;2159.0;25.8;26.1;25.0;230;8.5;3.3
2006-04-26;19;0.0;910.7;1576.0;25.4;25.9;25.3;251;7.3;3.3
2006-04-26;20;0.0;910.9;856.0;24.6;25.6;24.6;256;8.5;3.0
2006-04-26;21;0.0;911.5;169.0;22.4;24.6;22.4;218;6.2;2.3
2006-04-27;10;0.0;913.4;11.0;14.3;14.4;14.0;123;3.5;0.8
2006-04-27;11;0.0;914.0;185.0;15.4;15.4;14.3;133;2.9;1.0
2006-04-27;12;0.0;914.7;912.0;17.3;17.3;15.4;82;3.2;1.7
2006-04-27;13;0.0;914.5;1534.0;17.8;18.6;17.3;43;4.2;1.0
2006-04-27;14;0.0;914.2;2154.0;20.1;20.5;17.7;355;3.7;2.3
2006-04-27;15;0.0;913.7;2890.0;21.4;21.6;19.8;95;3.8;1.5
2006-04-27;16;0.0;912.9;2629.0;22.4;22.5;20.8;161;3.7;1.8
2006-04-27;17;0.0;912.1;2405.0;23.4;23.4;21.8;282;4.6;2.2
2006-04-27;18;0.0;911.5;1997.0;23.3;24.1;22.7;214;4.6;1.5
2006-04-27;19;0.0;911.4;1386.0;22.6;23.9;22.6;201;4.3;2.2
2006-04-27;20;0.0;911.7;711.0;20.1;22.7;20.1;97;6.5;3.1
2006-04-27;21;0.0;912.2;124.0;17.8;20.1;17.8;95;5.4;2.6
2006-04-28;10;0.0;913.4;8.0;13.0;13.1;12.7;113;1.7;0.9
2006-04-28;11;0.0;913.9;248.0;13.7;13.8;13.0;66;2.5;1.4
2006-04-28;12;0.0;914.5;764.0;15.5;15.5;13.6;94;3.3;1.7
2006-04-28;13;0.0;914.7;1048.0;17.1;17.1;15.5;107;4.6;2.3
2006-04-28;14;0.0;914.5;1224.0;17.8;18.6;17.1;99;5.2;2.6
2006-04-28;15;0.0;914.0;2015.0;19.7;20.4;17.7;85;6.0;2.9
2006-04-28;16;0.0;913.3;1738.0;20.7;21.0;18.9;43;6.5;3.1
2006-04-28;17;0.0;912.7;2144.0;20.6;22.0;19.7;69;6.5;3.4
2006-04-28;18;0.0;912.0;1795.0;20.6;21.5;19.7;38;6.2;3.1
2006-04-28;19;0.0;911.9;1600.0;20.8;21.2;20.4;53;6.2;3.1
2006-04-28;20;0.0;912.1;741.0;19.4;20.8;19.4;93;6.6;3.5
2006-04-28;21;0.0;912.4;101.0;17.4;19.5;17.4;87;6.6;2.5
2006-04-29;10;0.0;912.9;10.0;12.4;12.4;11.8;45;2.2;1.2
2006-04-29;11;0.2;913.7;230.0;14.4;14.4;12.4;10;2.7;1.2
2006-04-29;12;0.0;914.3;1065.0;15.6;16.2;14.4;47;3.7;2.5
2006-04-29;13;0.0;914.1;1618.0;17.7;17.7;15.6;39;4.5;2.1
2006-04-29;14;0.0;913.6;2317.0;19.9;20.0;17.4;39;5.4;2.4
2006-04-29;15;0.0;913.0;2632.0;20.5;21.3;19.1;40;6.2;2.8
2006-04-29;16;0.0;912.2;2700.0;21.6;21.6;20.1;15;4.9;1.5
2006-04-29;17;0.0;911.3;2563.0;22.6;22.6;21.5;347;4.6;1.8
2006-04-29;18;0.0;910.5;1898.0;22.8;23.1;22.0;281;4.8;2.0
2006-04-29;19;0.0;910.4;1272.0;21.5;23.2;21.3;314;4.8;2.7
2006-04-29;20;0.0;910.6;751.0;21.1;22.1;21.0;304;5.6;2.2
2006-04-29;21;0.0;910.8;136.0;19.2;21.1;19.2;315;5.0;2.4
2006-04-30;10;0.0;911.8;11.0;11.0;11.1;11.0;97;1.6;0.3
2006-04-30;11;0.0;912.4;239.0;14.7;14.7;11.0;111;1.8;0.0
2006-04-30;12;0.0;913.0;1112.0;17.9;17.9;14.8;257;1.9;1.0
2006-04-30;13;0.0;912.9;1746.0;20.8;20.9;17.7;265;4.6;2.8
2006-04-30;14;0.0;912.4;2262.0;22.6;22.6;20.8;307;4.6;2.2
2006-04-30;15;0.0;911.8;2575.0;23.3;23.7;22.0;270;5.6;2.5
2006-04-30;16;0.0;911.3;2753.0;24.4;24.9;23.0;246;5.5;2.7
2006-04-30;17;0.0;910.9;2314.0;25.0;25.5;23.7;256;5.8;3.0
2006-04-30;18;0.0;910.7;1746.0;24.3;25.0;23.4;237;6.8;3.1
2006-04-30;19;0.0;910.5;1361.0;24.1;24.9;24.1;216;6.9;2.9
2006-04-30;20;0.0;910.8;779.0;23.3;24.3;23.3;232;7.4;2.7
2006-04-30;21;0.0;911.1;162.0;21.8;23.4;21.8;220;5.3;2.0
2006-05-01;10;0.0;912.3;5.0;15.3;15.5;15.2;172;2.0;0.7
2006-05-01;11;0.0;912.8;135.0;15.6;15.8;15.3;51;2.8;1.8
2006-05-01;12;0.0;913.3;400.0;17.1;17.1;15.6;7;2.8;1.3
2006-05-01;13;0.0;913.2;1101.0;18.5;19.3;17.0;8;5.2;2.5
2006-05-01;14;0.0;912.6;1598.0;20.0;20.9;18.4;1;4.7;2.5
2006-05-01;15;0.0;911.7;2069.0;22.1;22.6;20.0;337;5.7;3.2
2006-05-01;16;0.0;910.9;2505.0;24.1;24.2;22.0;297;8.5;4.4
2006-05-01;17;0.0;910.2;2002.0;23.8;24.7;23.4;293;8.7;4.3
2006-05-01;18;0.0;910.1;1654.0;23.5;24.7;23.5;276;8.2;3.9
2006-05-01;19;0.0;910.0;861.0;23.6;24.6;23.2;279;7.1;3.5
2006-05-01;20;0.0;910.2;337.0;22.7;23.8;22.7;260;7.8;2.8
2006-05-01;21;0.0;910.5;70.0;21.9;22.8;21.8;242;5.6;1.7
2006-05-02;10;0.0;913.8;6.0;6.9;7.6;6.9;239;5.6;2.4
2006-05-02;11;0.0;914.7;214.0;7.9;8.0;6.9;227;6.8;4.7
2006-05-02;12;0.0;914.9;1235.0;9.4;9.5;7.9;246;7.6;3.8
2006-05-02;13;0.0;915.2;1882.0;11.0;11.0;9.1;242;7.2;3.8
2006-05-02;14;0.0;914.5;2364.0;13.4;13.4;10.8;269;6.7;3.1
2006-05-02;15;0.0;913.8;2700.0;15.5;15.6;13.4;277;7.8;4.4
2006-05-02;16;0.0;913.1;2782.0;17.7;17.7;15.4;258;9.7;4.9
2006-05-02;17;0.0;912.6;2593.0;18.0;18.6;17.5;242;8.6;4.7
2006-05-02;18;0.0;912.2;2102.0;18.5;18.7;17.9;256;10.3;4.6
2006-05-02;19;0.0;914.0;2102.0;14.0;14.0;13.0;249;8.0;4.0
2006-05-02;20;0.0;912.6;840.0;16.9;18.1;16.9;251;10.4;4.9
2006-05-02;21;0.0;913.0;137.0;14.8;16.9;14.8;233;10.4;3.7
2006-05-03;10;0.0;914.0;7.0;6.6;6.6;6.1;245;4.7;2.7
2006-05-03;11;0.0;914.5;210.0;8.4;8.4;6.6;229;7.6;4.3
2006-05-03;12;0.0;914.8;989.0;10.5;10.8;8.4;225;8.5;3.8
2006-05-03;13;0.0;915.0;1777.0;12.2;12.4;10.1;229;8.9;3.6
2006-05-03;14;0.0;914.3;2247.0;13.5;13.5;11.9;240;7.6;4.1
2006-05-03;15;0.0;913.6;2572.0;14.9;14.9;13.5;230;7.5;3.9
2006-05-03;16;0.0;913.0;2671.0;16.4;16.8;14.7;246;7.8;3.2
2006-05-03;17;0.0;912.2;2486.0;17.8;17.8;16.2;241;7.9;3.5
2006-05-03;18;0.0;912.1;2055.0;18.2;18.8;17.6;244;8.4;4.0
2006-05-03;19;0.0;911.7;1487.0;18.3;18.9;17.8;258;6.9;3.7
2006-05-03;20;0.0;911.8;786.0;17.2;18.4;17.1;230;7.0;3.7
2006-05-03;21;0.0;912.2;128.0;15.7;17.2;15.7;219;6.5;2.5
2006-05-04;10;0.0;912.1;7.0;6.6;7.1;6.6;253;3.1;1.2
2006-05-04;11;0.0;913.0;241.0;9.0;9.0;6.6;266;3.1;1.7
2006-05-04;12;0.0;913.4;1079.0;11.2;11.3;9.0;230;4.7;2.3
2006-05-04;13;0.0;913.6;1728.0;13.5;13.5;11.1;212;5.5;2.7
2006-05-04;14;0.0;913.3;2251.0;15.0;15.3;13.4;216;4.9;2.3
2006-05-04;15;0.0;912.6;2491.0;16.7;16.7;15.0;266;5.9;2.5
2006-05-04;16;0.0;911.9;2673.0;17.8;17.8;16.7;269;6.2;3.5
2006-05-04;17;0.0;911.3;2441.0;18.6;18.7;17.5;263;6.8;3.0
2006-05-04;18;0.0;910.9;2013.0;19.1;19.6;18.3;283;6.7;4.0
2006-05-04;19;0.0;910.9;1479.0;18.9;19.3;18.1;238;6.5;2.2
2006-05-04;20;0.0;911.2;792.0;18.1;19.0;18.1;272;5.4;3.1
2006-05-04;21;0.0;911.6;115.0;15.8;18.1;15.8;252;5.3;1.5
2006-05-07;10;0.0;915.8;7.0;9.5;9.5;8.7;129;1.4;0.2
2006-05-07;11;0.0;916.7;117.0;10.5;10.5;9.5;298;1.6;0.5
2006-05-07;12;0.0;917.1;290.0;12.2;12.2;10.5;136;1.8;0.6
2006-05-07;13;0.2;917.7;688.0;13.3;13.5;12.2;117;2.8;1.4
2006-05-07;14;0.4;917.7;785.0;14.1;14.2;12.8;104;5.7;2.2
2006-05-07;15;0.2;917.4;374.0;13.0;14.1;13.0;125;6.2;2.9
2006-05-07;16;0.2;916.9;728.0;13.5;13.7;12.8;83;6.2;2.8
2006-05-07;17;0.0;916.1;1918.0;15.5;16.3;13.5;90;5.2;2.9
2006-05-07;18;0.0;915.6;1615.0;16.2;17.8;15.5;98;6.4;3.3
2006-05-07;19;0.0;915.6;463.0;15.1;16.2;15.1;83;7.5;3.8
2006-05-07;20;0.0;915.9;328.0;14.3;15.1;14.3;96;7.4;2.9
2006-05-07;21;0.0;916.1;39.0;13.7;14.3;13.7;106;5.2;1.9
2006-05-08;10;0.0;916.1;7.0;8.6;8.6;7.4;241;1.4;0.0
2006-05-08;11;0.0;916.4;143.0;9.1;9.3;8.6;346;2.2;0.0
2006-05-08;12;0.0;916.3;541.0;11.5;11.5;9.1;126;2.3;1.0
2006-05-08;13;0.0;916.3;1399.0;15.3;15.3;11.5;86;4.4;2.5
2006-05-08;14;0.0;915.8;1876.0;17.0;17.0;14.8;70;5.1;2.1
2006-05-08;15;0.0;915.5;1820.0;17.4;18.2;16.1;207;4.9;1.2
2006-05-08;16;0.0;914.8;1497.0;18.4;18.5;16.9;162;3.4;1.7
2006-05-08;17;0.0;913.9;1927.0;18.7;19.7;17.8;107;5.1;2.9
2006-05-08;18;0.0;913.6;1086.0;19.6;19.6;17.6;114;5.9;1.8
2006-05-08;19;0.0;913.7;959.0;17.9;20.0;17.3;104;7.9;3.3
2006-05-08;20;0.0;914.2;568.0;16.4;18.1;16.4;85;5.9;3.3
2006-05-08;21;0.0;914.6;45.0;14.2;16.4;14.2;94;6.5;3.2
2006-05-09;10;0.2;914.8;7.0;11.2;11.2;10.7;184;2.6;0.7
2006-05-09;11;0.0;915.2;225.0;12.8;12.8;11.2;144;4.1;1.6
2006-05-09;12;0.0;915.8;728.0;13.2;13.3;12.4;174;4.6;1.9
2006-05-09;13;0.0;916.4;627.0;14.4;14.4;13.1;117;5.0;2.5
2006-05-09;14;0.0;916.1;1353.0;16.2;16.4;14.2;130;6.2;1.8
2006-05-09;15;0.0;915.5;1431.0;16.4;17.0;15.7;178;4.4;1.7
2006-05-09;16;0.0;914.6;1580.0;16.5;17.5;16.3;203;4.6;1.4
2006-05-09;17;0.0;913.9;1462.0;18.3;18.8;16.5;153;4.6;2.1
2006-05-09;18;0.0;913.6;1459.0;17.6;19.0;17.4;170;4.8;1.5
2006-05-09;19;0.0;913.5;773.0;17.3;19.0;17.0;239;4.1;1.7
2006-05-09;20;0.0;913.5;614.0;17.0;18.5;17.0;115;5.3;2.0
2006-05-09;21;0.0;913.9;88.0;15.1;17.1;15.1;101;5.6;2.6
2006-05-11;10;0.0;912.7;3.0;9.7;9.7;9.1;239;4.7;1.5
2006-05-11;11;0.0;913.0;162.0;10.6;10.6;9.7;234;5.4;3.3
2006-05-11;12;0.0;913.7;482.0;11.4;11.4;10.6;229;6.6;3.6
2006-05-11;13;0.0;913.7;1388.0;14.8;14.8;11.4;210;8.0;3.3
2006-05-11;14;0.0;913.5;1790.0;15.3;16.0;14.3;194;7.1;3.2
2006-05-11;15;0.0;913.1;1108.0;16.8;17.0;15.0;176;7.6;2.8
2006-05-11;16;0.0;912.6;1615.0;17.6;18.7;16.5;184;7.0;3.0
2006-05-11;17;0.0;912.3;1236.0;17.9;19.3;17.5;207;6.4;3.2
2006-05-11;18;0.0;912.1;1180.0;18.2;19.5;17.7;185;6.0;2.4
2006-05-11;19;0.0;912.5;389.0;18.3;18.8;17.8;173;5.5;2.3
2006-05-11;20;0.0;913.0;153.0;17.1;18.3;17.1;154;5.9;1.3
2006-05-11;21;0.0;913.3;21.0;16.4;17.1;16.4;121;4.7;2.4
2006-05-17;10;0.0;917.4;1.0;6.7;7.3;6.5;56;2.1;1.6
2006-05-17;11;0.2;918.1;104.0;9.5;9.5;6.7;1;2.1;0.6
2006-05-17;12;0.0;918.3;994.0;13.8;13.8;9.5;63;3.1;2.0
2006-05-17;13;0.0;918.8;1435.0;15.0;15.5;13.8;75;4.4;2.4
2006-05-17;14;0.0;918.5;1837.0;17.1;17.3;14.9;45;6.2;3.1
2006-05-17;15;0.0;917.9;2209.0;18.1;18.2;16.2;20;7.3;3.4
2006-05-17;16;0.0;917.0;2528.0;18.7;19.2;17.6;61;7.3;2.2
2006-05-17;17;0.0;916.4;2340.0;19.9;21.0;18.2;22;5.9;2.5
2006-05-17;18;0.0;915.8;1900.0;19.9;20.8;19.7;6;4.9;2.4
2006-05-17;19;0.0;915.7;1250.0;20.1;20.5;19.7;45;4.8;1.2
2006-05-17;20;0.0;915.8;632.0;18.5;20.3;18.5;79;5.1;2.9
2006-05-17;21;0.0;916.2;69.0;16.0;18.5;16.0;99;5.1;2.6
2006-05-18;10;0.0;916.2;2.0;10.9;11.0;10.8;30;3.2;1.4
2006-05-18;11;0.0;916.9;85.0;11.1;11.1;10.7;13;4.7;2.3
2006-05-18;12;0.0;917.5;423.0;12.3;12.4;11.1;358;4.2;2.1
2006-05-18;13;0.0;917.8;1113.0;15.3;15.3;12.3;36;3.7;0.8
2006-05-18;14;0.0;917.2;1995.0;16.8;17.1;14.9;115;3.3;0.8
2006-05-18;15;0.0;916.4;2281.0;19.5;19.5;16.5;306;6.6;3.7
2006-05-18;16;0.0;915.2;2394.0;21.3;21.4;19.5;308;8.0;4.0
2006-05-18;17;0.0;914.5;2229.0;22.2;22.4;21.1;281;8.0;3.2
2006-05-18;18;0.0;913.9;1801.0;22.2;22.5;21.7;296;8.9;4.3
2006-05-18;19;0.0;913.7;1259.0;22.2;22.7;21.9;271;7.9;2.7
2006-05-18;20;0.0;913.7;586.0;21.2;22.4;21.2;277;5.3;1.7
2006-05-18;21;0.0;913.8;586.0;18.2;21.2;18.2;208;6.0;2.0
2006-05-20;10;0.0;908.9;25.0;15.1;15.1;14.9;330;2.3;1.1
2006-05-20;11;0.0;909.4;25.0;16.2;16.3;15.1;308;5.8;3.2
2006-05-20;12;0.0;909.5;222.0;16.4;16.5;16.1;308;8.2;3.1
2006-05-20;13;0.0;909.9;338.0;16.3;16.5;16.2;312;8.0;3.5
2006-05-20;14;0.0;909.7;514.0;17.4;17.4;16.3;305;8.7;5.3
2006-05-20;15;0.0;908.8;929.0;18.7;18.7;17.4;308;8.7;4.3
2006-05-20;16;0.0;908.1;1069.0;19.0;19.4;17.8;306;10.9;5.6
2006-05-20;17;0.0;907.5;1702.0;19.1;20.1;19.0;310;13.3;7.6
2006-05-20;18;0.0;907.4;920.0;18.6;19.6;18.6;295;13.3;5.0
